title,job_role,companyName,job_location,Job_Summary,post_date,salary,today_date,Job_url
Netwitness-User Interface Senior Engineer,Data Engineer,RSA,"Bengaluru, Karnataka","Translates data into usable design solutions and leverages results to spark focused design efforts.
Performs a variety of data analysis techniques to surface…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tToZUFABJK1kWK7izg9M0254h-_qK_34saPI-ydNrJgrML9N5qhArpduhlaDZsLKxQFErgULM6iHlTGOrAKtKVLslKoPToEUZKgDTp5MXc4oaspjaIjzCCOkz95GJ-E7jBLW6NpA8-lJGDmoZCrbyqfbqthoiZLOd_9n9U8BwT619Jhda3RlnEf7bfAw_ae4iBi_VAncCsDVtflyFdeer83Xv3u_2bzfSoqQOxHxl7GC_s3hZWvarj80i9jSb4MjmAnOuv9E_DV81YzUoZnw5rgrh6s2G3BFx4lq4AvShmJ4grIxpaoQ_PBFHDZ9B9HtUvvtXdeoRJONsdUn3LDxsDzfkNfaFH8ZGccGbzLIvPz3TQ62kh1j_KsnD5WkKT_yUe1W0XJYDLs0cSKD_aTPyzdOZjSwvZyM73VmI0RKoUBgTCdP9y9N-IoiQZYXUKw6fXxoBJ_SX_I34f6X9KsYhuKcP3pAd-h3PhAPVU6VgGt2Kr3RbjswkkdrfxzsukBtqKgrnEa3Xil-jkFZ7IH2oXa0iVs8mV00-GSkNp43M-O1Onm82atG9j3ti3Cg79FX9kmiu4III-fNkbhZILqAlgC9eoNed4dJ5Jm_RKP9BX3-wt9H-jHhWBWxvjeDXa5DkTdrK8BTGPB4f9Hqb4sNYMhZ4hYDSnZmrDBkbNBRo7DRB6po7XonnVLau0gPPttv0oU6zPOosx5j1GPJHTBH4IdxI55FtJL5Fl_QhCZp-qGDuDKZsUR7AncLe_5NcigQrdreSz_JnUBoEzyNRvgux2p3WgVO76JHq0YsCOX_5SVbOc4Iv5i2EKWeMIUgQekakBpza1-AfF14b1ysZWDuYbII3HM7zRL8bWfggZhgrCM35inmADEBJWKv03H4zF05JkKVsx6MpnHq3EptpvljqhYXROFuI5X5xCfJu8nYgaJh0pIgf2fPVC61pNdUBglcRHoBIokz94CO-6I7B-Y19f3A2PzWijWG3iiSd7wiS_tBYrSnh_TNej7HzjhPa3jr2AazDMJ_cFXrgs3wGV_4cxJY3iQhDk84AX_HQmBrkLh-PIqKwMjOAqB9a0B57gevbut21eeN-xrNCiSjUd7-4ty6dgv5eyn0lxBlzYW4lK0TQE-xan-fPcUMIzXTFKLk0BclqliolxTI&xkcb=SoB_-_M3Lj62vwxGkR0HbzkdCdPP&p=12&fvj=0&vjs=3
Data Engineer,Data Engineer,Quidich innovation Labs,"Remote in Mumbai, Maharashtra","Implementing data quality measures and data validation processes to ensure the accuracy and consistency of the collected data.
Total work: 4 years (Required).",EmployerActive 2 days ago,"₹10,00,000 - ₹12,00,000 a year",2023-08-30,https://in.indeed.com/company/Quidich-Innovation-Labs/jobs/Data-Engineer-3841b5e0106751e1?fccid=d747e98bcdac9e78&vjs=3
Data Engineer,Data Engineer,Think Future Technologies,"Remote in Gurgaon, Haryana","Extensive hands on experience implementing data migration and data processingusing Azure/AWS services.
Experience in developing data ingestion, data processing,…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=4c861052209fce98&fccid=a88c8ff1ae4539d3&vjs=3
Big Data Engineer,Data Engineer,IBM,"Mysore, Karnataka+2 locations",Coordinate data access and security to enable data scientists and analysts to easily access to data whenever they need too.,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=9a608d51ca91d16a&fccid=de71a49b535e21cb&vjs=3
Azure Data Engineer,Data Engineer,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka","Design and build end-to-end data pipelines to get the data for customers.
Design and build end-to-end data pipelines to get the data for customers.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=bff21c74f9d5d815&fccid=9ab138c02aaca829&vjs=3
Front End Engineer,Data Engineer,Effone software inc,Remote in Remote,"Strong computer science fundamentals, including knowledge of data structures and algorithms.
This Staff Front End Engineer (tech lead) will be an integral…",EmployerActive 2 days ago,"₹10,00,000 - ₹30,00,000 a year",2023-08-30,https://in.indeed.com/company/Effone-Software-Inc/jobs/Front-End-Developer-cc3757d070a84720?fccid=f018c54bf1832574&vjs=3
Data Engineer,Data Engineer,Air India,"Kochi, Kerala","Must have knowledge on basics of data analytics and data modelling.
Experience building data pipelines using ADF.
Strong knowledge in R/Python/Rubys.",PostedPosted 29 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=0e428701bb0461f4&fccid=5b8a9a7aff3f1856&vjs=3
Azure Data Engineer,Data Engineer,HIRINGNINJA,"Pune, Maharashtra","ETL and data integration: You would be responsible for building and maintaining data pipelines that move data from various sources into Azure, transform the…",EmployerActive 2 days ago,"₹12,00,000 - ₹20,00,000 a year",2023-08-30,https://in.indeed.com/company/HiringNinja/jobs/Data-Engineer-55687c462279ac86?fccid=6af9bcdd955cdac0&vjs=3
Data Engineer II,Data Engineer,Electronic Arts,"Hyderabad, Telangana","Your experience in data modelling, ETL processes, and data warehousing help us to achieve more.
You will design efficient, scalable, and reliable data pipelines…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=c1ee42ab21860aea&fccid=617d7f961cfcf54a&vjs=3
Data Engineer,Data Engineer,TensorGo Technologies,"Remote in Hyderabad, Telangana","Understanding our data sets and how to bring them together.
Filling the gap between development, sales engineering and data ops.
Know your way around REST APIs.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=ab3fb5c94f48fa02&fccid=8a9d0b501119a343&vjs=3
Netwitness-User Interface Senior Engineer,Data Engineer,RSA,"Bengaluru, Karnataka","Translates data into usable design solutions and leverages results to spark focused design efforts.
Performs a variety of data analysis techniques to surface…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tToZUFABJK1kWK7izg9M0254h-_qK_34saPI-ydNrJgrML9N5qhArpduhlaDZsLKxQFErgULM6iHlTGOrAKtKVLslKoPToEUZKgDTp5MXc4oaspjaIjzCCMoCz-btKTsL8oTYUHuIzvUlj2oE7Wx8Hhwj3No9VA-ie3HQTywlji8HqpEAykujXR3A3pq12t8-8ow1Zun2ZIg-Nn2mKyFz1ei4XIANAB98CT-owhNdad3hh28Hp1Y_P5jN28gLCzSgcs5nFsM9ZhmGqfyfaUFgO9dPsbP_0g9ZbyOmsN1OhccIZawn4Smyxy9rWURwKvjL4LWXdx_9Ab4Uh40g0LE7JblUMhipRHsa6JG4UIwJPSfnU26BhIfz2cvUjdj40AAr0jdgK0p-UNqFQ4sa_hCPRFASF_cnA9Dp1PZN4BrAW_DDD-FzPWe-Jztw1SIkgOAYGPCleTfRMhSQ1eeQDFpa7GZyif0Zw1x_hxWYbA1i2iKa54LiZwqvwmFOdMf6FdM-Zgbac3IcerPXSAJQgFDLiHqGSxVwuXn-NheAXd5pdN7oPhG52EvJ97HRns2eUxWlAR6pRq_qqIueXMdgul0A3oK-GNUxwbAXUtjMBerBAK2RRhTTGbXmQg6JK0nVPGHhtymblPBUCG9Nnd8lNv-iiCVJeOoGQ-8jqWCEU-A8TTF35RYOH5CiXsB0Yrx4txS25qZd3t_UHmSCaQ8y36uR76ElEDhqNurttm5Ttuciczkl1l3CJD2UGaoybxiiP-lleMsU98NGC_O1Ewx9sFSQY1DZQOObUOvUgdnD7cmm0-RdfI01A6H0DX7vDED_j6GXWLdTL6K52ZGgUAdqhYbnIXi4KNcGr2Za3BoU-do-fu1d5svDiI9WXcrTJtg4Hk6lQdqp6qwuqwAw_kbxe0SUkX6_VZ02DLsyMeNFkW-gx1FdZLfXll6FuYM37fYYzqruKxC1mVLQhbHrTYUHC0JpRnRDBLS6-MFF6IXeCp7uubffcLfJIytnYIv65CcPmg714evyazt3U8lX6GE6aAWGo1NcwT3o4dtRegv2sGFr0-6iQVp9INONLFjaxJjVzHu_j0NzS-PDgZZ16CHDebEKnew2WNl-oOD3zMnkPmlIAPzBHt2_SiNXdfokweNG7Ik3biz0tOEzJio&xkcb=SoBl-_M3Lj61ynwFph01bzkdCdPP&p=12&fvj=0&vjs=3
Data Engineer,Data Engineer,Ataloud Technologies,Remote,"Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
Work with data and analytics experts to strive for greater…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=de586c7429c13992&fccid=4ae66d1f015c5361&vjs=3
Data Engineer,Data Engineer,Recbots,"Bengaluru, Karnataka","Data engineer: 4 years (Preferred).
Should have min 3 yrs of experience in Data engineering.
Experience in Python, Pyspark, SQL, Airflow, Azure Data bricks.",EmployerActive 19 days ago,"Up to ₹13,00,000 a year",2023-08-30,https://in.indeed.com/company/Recbots/jobs/Data-Engineer-cd35e93507a64ab6?fccid=410ed023d47a516d&vjs=3
MB.OS: Data Engineer,Data Engineer,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka",Aufgaben To be filled by HM Qualifikationen To be filled by…,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=e9fb51ab0583b19d&fccid=9ab138c02aaca829&vjs=3
Data Engineer,Data Engineer,Spinny,"Gurgaon, Haryana","Previous experience as a data engineer/backend engineer or in a similar role.
You will be responsible for transforming raw data into useful data systems.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=27f9744895ebfbc7&fccid=aba5ecb23f15bd16&vjs=3
Data Engineer,Data Engineer,MobileProgramming,+1 locationRemote,"Excellent data analysis skills in identifying trends, patterns, and data issues within a dataset. ?
Strong understanding of data structures or models. ?",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=be32525908c3bdbd&fccid=e70d0cb4e4e9ff3e&vjs=3
Junior Data Engineer,Data Engineer,Retisio,"Bengaluru, Karnataka","In-depth understanding of fundamental concepts of data structures and algorithms in Big Data.
Build optimal Data pipelines which can be leveraged by the data…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=baff46b04316d918&fccid=49cc6a47b2b3954f&vjs=3
Data Engineer,Data Engineer,A-1 Technology,+1 locationRemote,"Excellent data analysis skills in identifying trends, patterns, and data issues within a dataset. ?
Strong understanding of data structures or models. ?",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=1894c85c95870a14&fccid=d6a2b1ca7f35db6c&vjs=3
Data Engineer,Data Engineer,Kibo Commerce,Hybrid remote in India,"Familiarity with data governance, data quality, and data integration principles.
Previous experience as a data engineer for at least 2-4 years.",PostedPosted 29 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=8607dbfb8c55d158&fccid=641ebc816ec81f6d&vjs=3
Artificial Intelligence and Machine Learning Trainee,Data Engineer,Midas Fintech Solutions Private Limited,"Mumbai, Maharashtra","Perform exploratory data analysis to gain insights into data patterns and quality.
Knowledge of data preprocessing, exploratory data analysis, and feature…",EmployerActive 2 days ago,"₹30,000 - ₹50,000 a month",2023-08-30,https://in.indeed.com/company/Midas-Fintech-Solutions-Private-Limited/jobs/Machine-Learning-Engineer-64aefdd3ff560aef?fccid=2de224ff6c4cdfb7&vjs=3
Data Engineer - Segmentation,Data Engineer,Tokopedia,"Hyderabad, Telangana","Create conceptual models and data flow diagrams.
Develop and maintain proper documentation for data pipeline and service.",PostedPosted 16 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=87932c72d43826f4&fccid=7c5d77a106174509&vjs=3
Data Engineer,Data Engineer,Exavalu,Remote in India,"Experienced as a data engineer with AWS Data Lake Technologies and Services.
Monitor and maintain data lake security and data lake services.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=ded83c055a5c967d&fccid=4970202d34608617&vjs=3
Data Engineer Internship,Data Engineer,Crypto Mize,"Delhi, Delhi","A Data Warehouse Engineer is a person who specializes in providing support to our software developers, database architects, data analysts and data scientists on…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=c5399ff04111206d&fccid=bdad58a8df3ba8a4&vjs=3
Senior Data/Analytics Engineer,Data Engineer,5x Data,Remote,"5x consolidates data vendors into a single platform allowing for provisioning, configuration, management tooling, billing & education allowing companies to…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=a651e7a2a5cae68c&fccid=7ce4c0251d384d31&vjs=3
Netwitness-User Interface Senior Engineer,Data Engineer,RSA,"Bengaluru, Karnataka","Translates data into usable design solutions and leverages results to spark focused design efforts.
Performs a variety of data analysis techniques to surface…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tToZUFABJK1kWK7izg9M0254h-_qK_34saPI-ydNrJgrML9N5qhArpduhlaDZsLKxQFErgULM6iHlTGOrAKtKVLslKoPToEUZKgDTp5MXc4oaspjaIjzCCPdKoDC9FyMPN-kyHJSB_-fhvhll_xWJGHHKI7iXPeGtJL9y_yZj2ugOoWJicP7B1gOdlhwWlomYfvTG_2AYtbxhy4UprK03gnBYqISYj88ez2iCvRmptDccI7OLh452oPmfw-hb4R1wmc_NFBDmjfYGLJX1dvq3-RUqTI9GOEIGvywfZC9QdmiHtGzRaCtOdo9zffioGxGRvnnY7YsP5ENoPVZBjiVnLBjSac0qSaZ7Fxp2Uba907v27U1SYZlO-qk1JfhosJAoFPMPQSjiTqI-rEgIb00xBkjoqmP9nHDXOtEgSmYcH82y4GMBOKOYMRbuFEDIPP1eQZT0v146KOhZAJ4WoS34rh4ciVy406hzjfF_AQg6E-R0F5dgHCnC3XfeRbDJI5QXljrEOs8KwFwtYo2nb9pv5j-VbzvaY6GFy8fgIk5aUXXtteVnpe7PM02HHuEWVTbPRCvwoAngSXuDhSvZuyxXjLq5xm8gTdXoZ5LpdikWMYIGeZAumL2sFBs6KO5H-KUmAm-5OE7gelRzgm_LCsqfL6XsSUFKS-QIK_qbEtoRUlJXbjhLOsUQkrzlrQdxPcIMXcXlYJiRQA0BQTrGu8m6Q8EkDZLSciDZE-4MwQUpzxrCAIyK3qKAypqyOMVowP0qcI8-qiGsq-xgLoYF7f61siBW99U3nH8wdlNox4qdJwqO4tzyPsceSOA-HujCfCPnHtzvbguvNXiBG1qkULQYhn-ZSg4fGXTETV8QoZzjr9CLzJplX5m2S0YtwSy6ZyVkvH_B8mgah1rgcKUwPGXaMSXq1jo72Bj5J95HU_dMz3qLjCJKe_3nJpvk0-9xYENvMZsFYO7_ZsWdT-JEb7QuijjpSZRQcEaYDoD39TQVEN2CX5dQTLnjlssmnGiSSAwfUlZHLfvGSa0gch3mGj1P4QVJXMZzseUqV7zPbUc91BHQ2bGcCJaTD5v7ujly4LahBdqjBRJta7De06eB-emQ7zBf-Oo688jJTb80zt1mJN6gwLKS8zVbisNLKwTXsA_zC5XMoM6Yjmo&xkcb=SoDu-_M3Lj61ZyxGnR0AbzkdCdPP&p=11&fvj=0&vjs=3
Data Analytics Engineer,Data Engineer,Quest Global,"Bengaluru, Karnataka","Hands on experience on Python scripting and SQL for data extraction and data processing.
Experience on Data extraction, Data processing, analyzing data and…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=fdd4ba1369c29ba1&fccid=ad3813e46e9342cd&vjs=3
Data Visualization Engineer,Data Engineer,Ataloud Technologies,Remote,"Familiarity with JSON and similar data formats.
We, at Ataloud are looking for a Data Visualization engineer who can design and develop visualization tools and…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=931219289181a926&fccid=4ae66d1f015c5361&vjs=3
Hadoop Data Engineer,Data Engineer,UST,"Bengaluru, Karnataka","Experience in data Modeling and data engineering roles.
Collaborate with cross-functional teams to define the data architecture, data models, and data flow in…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=8c88f18b87afd6c3&fccid=810178099fb1fcbc&vjs=3
Data Engineer,Data Engineer,3i Infotech,"Mumbai, Maharashtra",? Strong understanding of ETL concepts and experience building them with large-scale datasets.,PostedPosted 30+ days ago,"₹9,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=b97a335c9f08f396&fccid=43535a61a8ed7ddf&vjs=3
"Associate Principal Engineer, Data Science",Data Engineer,Nagarro,Remote,"Company Description We're Nagarro. We are a digital product engineering company that is scaling in a big way! We build products, services, and experiences…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=7db7a56219d77ea0&fccid=be57e01618911e92&vjs=3
Data Engineer - Senior Associate,Data Engineer,PwC,"Kolkata, West Bengal",The Data Engineer role in the Performance Comms team is responsible for expanding and optimizing data and data pipeline architecture as well as optimizing data…,PostedPosted 19 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=6487e2abbb8c3fb1&fccid=5e964c4afc56b180&vjs=3
AWS Data Engineer,Data Engineer,Marktine Technology Solutions,Remote,Responsibilities: • Partner with our users and other data product teams to understand business needs to build impactful data/analytics solutions • Build the…,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=464755776f6645bf&fccid=4d1ce2b52f6f8920&vjs=3
Snowflake Data Engineer,Data Engineer,CloudAims Infotech,Remote,"Experienced Data Warehouse and Database developer with 5+ years of experience in relational database modeling, development and support.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=c27d5807d827f3fa&fccid=a681dbe128145c19&vjs=3
Data Engineer: Data Integration,Data Engineer,IBM,"Mumbai, Maharashtra","Demonstrated ability in solutioning covering data ingestion, data cleansing, ETL, data mart creation and exposing data for consumers.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=8f6727b6d65c8c99&fccid=de71a49b535e21cb&vjs=3
Data Engineer,Data Engineer,Aicence,"Pune, Maharashtra","Understanding of SQL, Unix, Talend, AWS.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=6ca5ba51ec5997a7&fccid=ac644f54829b4f2a&vjs=3
Data Engineer III - AI/ML,Data Engineer,JPMorgan Chase & Co,"Bengaluru, Karnataka","Work on broader considerations of practical MT use, e.g. file processing, tag handling, data cleaning, and translation efficiency.",PostedPosted 12 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=7cfbb22e422ce79d&fccid=c46d0116f6e69eae&vjs=3
Sr Azure Data Engineer,Data Engineer,loyalytics consulting,"Bengaluru, Karnataka","Research new data sources and perform basic data source analysis.
Define standards for modeling, naming and governing data across data sources.",PostedPosted 30+ days ago,"₹12,00,000 - ₹16,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=895cb93660361828&fccid=dd5490ec67287968&vjs=3
Data Engineer,Data Engineer,FTC Solar,"Chennai, Tamil Nadu","3+ years of proven experience in data engineering, with a strong focus on large-scale data processing and cloud-based data storage solutions.",EmployerActive 26 days ago,"₹6,53,271 - ₹20,52,499 a year",2023-08-30,https://in.indeed.com/company/FTC-Solar/jobs/Data-Engineer-ef515c2b6ad33d6c?fccid=52a44be6b2a7fecd&vjs=3
Netwitness-User Interface Senior Engineer,Data Engineer,RSA,"Bengaluru, Karnataka","Translates data into usable design solutions and leverages results to spark focused design efforts.
Performs a variety of data analysis techniques to surface…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tToZUFABJK1kWK7izg9M0254h-_qK_34saPI-ydNrJgrML9N5qhArpduhlaDZsLKxQFErgULM6iHlTGOrAKtKVLslKoPToEUZKgDTp5MXc4oaspjaIjzCCNa3_A69uPj8OwxiYfNVMEZVsXHMmYfIFnE3sNS5rYAdsQ2RX3HhcOnZTbY_OHmJjmmlzmticm0Uiq4ooyLMrEWRlSseKv-m_yQrPXQ4wRuc8kO-sxkOEaXNlb7tqcqJ-HuAPi4yCcj4y0JmtlY6KcPVeohCGbhgEIVZu1H6oUSev-PclAjvE48RuIzpt8bs90PlKqDlgWftGwmRHAYDw1xGT-7RHxB6_mOo9QLvayOXgDMuwrCeQG-45QqjqJ7KrT7eCnCFgri_bZQBKkhzjDizLbH9wuXpZ79KbGrSaU-Z-9rnJmoHM7Imfd6hZGYC76G4PAk6rvn9xt6heTAGzVB_9EvSrxeNxMV3lL-yyDVyL8oKDd76yAdWCAriy0RWzvO286uRH7OKZT5c96-5ggP5ddphh6q7kMTw6R_mbNms45qWhvnC4wXfDqms9JtPgSH354a4rOQn0m7ebPEs7Ni0PAcwlAKfKOjXveiuwlARwEVCMY3roBflqFPv2dZFq9EJpqJ4FQMn53WDMItakBxIdJGKNUtgkSUMEfmKbVv-JomP8zODVcvqRMJWFSzMMN-apnTJrd_Wk5n2vE75vfEEii-R_zHC0GoDYawsya6Cy0QbyizT8-GmsFe-1l7xf3H160Nsz9YdQf-OYmPtxlZLoJ9hDBCn_d_wwDvXzH9ansluu8f2_KUYNfQYYlkpZic_cri3VYHbcEvrZPSWx9F8xt3UEvbAiPvLXTqXnPEFt942jfFcPqTC6gfrShqHQKpAHZo482dFzKbN8reNZ3-iP8Jr-l5ymneGTGcbeAmC7DI4gsTEyr0aKYVPQhdhp8So9Jg2ukplmXK4epYMRkBeeJbtYIMht5-LDH1vsJCgYNfa1c4aJ4KTrli2a4Z-xQVIze1RJc3klNao-We1BPxnSWnD2JBVmVAbtVcgrQvsGt9QlnRyr62YBHnfHiKMYhEJ_5NhZ4qdOAWXih0w8ZC5SSXOJ9x9ctXE93b4jr0GxNY9KgIHhwlaK0g_8cwAy-wNqWRR8KCvIB7e7Hy_W9z&xkcb=SoAg-_M3Lj60CPxGlp0HbzkdCdPP&p=12&fvj=0&vjs=3
Data Engineer,Data Engineer,Virtusa,"Hybrid remote in Chennai, Tamil Nadu","He/she need to understand the data warehousing concepts with Netezza/Hadoop.
Must have: AWS Glue, AWS S3, AWS Redshift , Pyspark/Python, SQL , ETL/Data…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=10d1cf21dfc0bee3&fccid=146443e77d8c0778&vjs=3
Data Engineer,Data Engineer,Citta Solutions,Remote,"Hands-on data processing and data modeling experience in a big data environment.
Knowledge of algorithms and data structures.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=83efe533c12d9ec0&fccid=b07410713742fee4&vjs=3
Data Engineer,Data Engineer,StockX,"Bengaluru, Karnataka","Design and build mission critical data pipelines with a highly scalable distributed architecture - including data ingestion (streaming, events and batch), data…",PostedPosted 8 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=b48dc790ec12e877&fccid=04db25e6b7e2df67&vjs=3
Snowflake Data Engineer,Data Engineer,Ellicium,"Pune, Maharashtra","Businesses need to make better and faster decisions by analyzing data to stay competitive and future-ready.
We enable business transformation through Big Data,…",PostedPosted 14 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=f85d3687699a50bc&fccid=5d91cffe85c9b371&vjs=3
Lead Data Engineer,Data Engineer,IIE Network,Remote in Remote,"Collaborate with cross-functional teams to understand data requirements, identify data sources, and ensure data quality and integrity throughout the system.",Hiring ongoing,"From ₹60,00,000 a year",2023-08-30,https://in.indeed.com/company/IIE-Network/jobs/Data-Engineer-3a173bbd9bc9dcee?fccid=6609afceff987ced&vjs=3
Sr. Data Engineer,Data Engineer,optimhire inc.,"Pune, Maharashtra","Understanding of data quality, data governance, and data security best practices.
Data Quality and Governance: Establish data quality standards, data lineage,…",EmployerActive 2 days ago,"₹15,00,000 - ₹20,00,000 a year",2023-08-30,https://in.indeed.com/company/optimhire-inc./jobs/Data-Engineer-208c04005c54fcaa?fccid=313ee7a1bfa2b34d&vjs=3
Data Science Engineer,Data Engineer,Tuebora,Remote,"Join our team and help us provide innovative, self-driven identity access management solutions so our customers can optimize efficiency and thrive in today’s…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=f259d46c043ae61b&fccid=398e38859d8d682a&vjs=3
Engineer - Data Science (DATA SCIENCE ENGINEER),Data Engineer,Ninestars Information Technologies,"Bengaluru, Karnataka","Ability to create models to pull valuable insights from data.
Experience: Frecher (0 to 1 Year).
Tech/MCA/MSC - Computer Science/IT/Data Science/Machine…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=9b271a236e485b91&fccid=0f52fcdc20bbd3dd&vjs=3
Data Engineer,Data Engineer,InVisions,"Remote in Hyderabad, Telangana","As aa Associate Data engineer at Saras Analytics, you will be responsible for creating and maintaining complex cloud-based data architectures, designs and data…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=264e47733478d2f3&fccid=5a9f35feedbce12f&vjs=3
Data Engineer,Data Engineer,The Chemours Company,"Gurgaon, Haryana","Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
The Data Engineer will support our software developers, database…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=dc21aea563f21735&fccid=437fb825bf2dab94&vjs=3
Data Engineer,Data Engineer,IDP Education Ltd,"Chennai, Tamil Nadu","Performs data analysis required to troubleshoot data related issues and assist in the resolution of data issues.
You’ll spend time on the following:",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=67ac52a005160c6c&fccid=5dea86b0d332a274&vjs=3
Machine Learning Engineer,Data Engineer,8848 Digital LLP,Remote in Remote,"Proven experience with data analysis, wrangling, and transformation.
Degree in Computer Science, Data Science or a related field.",PostedPosted 30+ days ago,"Up to ₹12,00,000 a year",2023-08-30,https://in.indeed.com/company/Nexcen-Global/jobs/Machine-Learning-Engineer-c405ee2e8db9c036?fccid=8998e89e6dd8d44a&vjs=3
GCP Data Engineer,Data Engineer,Navikenz,"Remote in Mumbai, Maharashtra+1 location","A data engineer is responsible for collecting, managing, and converting raw data into information that can be interpreted by data scientists and business…",PostedPosted 30+ days ago,"₹10,00,000 - ₹25,00,000 a year",2023-08-30,https://in.indeed.com/company/Navikenz/jobs/Data-Engineer-ae0cc43a51876d4e?fccid=11f21f526e0e65f1&vjs=3
